"id","numero_cte","destinatario_nome","veiculo_placa","valor_total","data_emissao","numero_fatura","data_baixa","observacao","data_inclusao_fatura","data_envio_processo","primeiro_envio","data_rq_tmc","data_atesto","envio_final","origem_dados","created_at","updated_at"
379,22379,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","920.15","2025-07-28",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-28",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
380,22380,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","761.71","2025-07-28",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-28",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
381,22381,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","1675.72","2025-07-28",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-28",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
383,22384,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KPG7I19","892.64","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
384,22386,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KPG7I19","526.67","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
385,22387,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KPG7I19","530.83","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
386,22388,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KPG7I19","1371.92","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
387,22389,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KPG7I19","867.19","2025-07-30",NULL,NULL,NULL,NULL,NULL,NULL,"2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
388,22390,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","693.70","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
389,22391,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","643.90","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
390,22392,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","742.89","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
391,22393,"BAKER HUGHES DO BRASIL LTDA","LSB2007","937.67","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31","2025-07-30",NULL,NULL,"CSV_CORRIGIDO_V3","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
392,22394,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","523.19","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31",NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
393,22395,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","638.27","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31",NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
394,22396,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","436.79","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31",NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
395,22397,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","574.63","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31",NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
396,22398,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","620.36","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31",NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
397,22399,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","851.06","2025-07-30",NULL,NULL,NULL,NULL,NULL,"2025-07-31",NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
398,22402,"BAKER HUGHES DO BRASIL LTDA","KPG7I19","6844.59","2025-07-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
399,22410,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","631.36","2025-08-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
400,22411,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","635.64","2025-08-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
401,22412,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","615.46","2025-08-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
402,22413,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","582.01","2025-08-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
403,22414,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","4211.90","2025-08-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Manual","2025-08-07 16:08:03.770837+00","2025-08-12 16:02:26.516823+00"
415,22430,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","9854.63","2025-08-06",NULL,NULL,NULL,NULL,NULL,"2025-08-08",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
416,22429,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","1024.63","2025-08-06",NULL,NULL,NULL,NULL,NULL,"2025-08-08",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
417,22428,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","934.55","2025-08-06",NULL,NULL,NULL,NULL,NULL,"2025-08-08",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
418,22427,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","968.52","2025-08-06",NULL,NULL,NULL,NULL,NULL,"2025-08-08",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
419,22426,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KYN6481","1032.58","2025-08-06",NULL,NULL,NULL,NULL,NULL,"2025-08-08",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
420,22425,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","1063.20","2025-08-06",NULL,NULL,NULL,NULL,"2025-08-06","2025-08-13","2025-08-05",NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-14 18:33:24.879279+00"
421,22424,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","727.77","2025-08-06",NULL,NULL,NULL,NULL,"2025-08-06","2025-08-13","2025-08-04",NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-14 18:32:31.941318+00"
422,22423,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","593.59","2025-08-06",NULL,NULL,NULL,NULL,"2025-08-06","2025-08-13","2025-08-05",NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-14 18:31:29.388133+00"
423,22422,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","2109.10","2025-08-05",NULL,NULL,NULL,NULL,NULL,"2025-08-07",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
424,22421,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","712.22","2025-08-05",NULL,NULL,NULL,NULL,NULL,"2025-08-07",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
425,22420,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","1181.50","2025-08-05",NULL,NULL,NULL,NULL,NULL,"2025-08-07",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
426,22419,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","653.19","2025-08-05",NULL,NULL,NULL,NULL,NULL,"2025-08-07",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
427,22418,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","912.65","2025-08-05",NULL,NULL,NULL,NULL,NULL,"2025-08-07",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
428,22417,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","686.10","2025-08-05",NULL,NULL,NULL,NULL,NULL,"2025-08-07",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
429,22416,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","1148.15","2025-08-05",NULL,NULL,NULL,NULL,NULL,"2025-08-07",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
430,22415,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KXO7J95","755.78","2025-08-05",NULL,NULL,NULL,NULL,NULL,"2025-08-07",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
436,22409,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","724.08","2025-08-01",NULL,NULL,NULL,NULL,NULL,"2025-08-04",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
437,22408,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","603.22","2025-08-01",NULL,NULL,NULL,NULL,NULL,"2025-08-04",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
438,22407,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","883.99","2025-08-01",NULL,NULL,NULL,NULL,NULL,"2025-08-04",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
439,22406,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","499.29","2025-08-01",NULL,NULL,NULL,NULL,NULL,"2025-08-04",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
440,22405,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","468.31","2025-08-01",NULL,NULL,NULL,NULL,NULL,"2025-08-04",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
441,22404,"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA","KOR7G99","789.05","2025-08-01",NULL,NULL,NULL,NULL,NULL,"2025-08-04",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
442,22403,"PORTO DO ACU OPERACOES S.A.","KQO5E26","1976.15","2025-07-31","5025019.0",NULL,NULL,NULL,NULL,"2025-08-05","2025-08-01","2025-08-05","2025-08-05","CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
444,22401,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","1190.12","2025-07-31",NULL,NULL,NULL,NULL,NULL,"2025-08-04",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
445,22400,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","1286.80","2025-07-31",NULL,NULL,NULL,NULL,NULL,"2025-08-04",NULL,NULL,NULL,"CSV_Importado_V4","2025-08-12 16:02:26.516823+00","2025-08-12 16:02:26.516823+00"
828,149,"BAKER HUGHES DO BRASIL LTDA","KXM4246","714.50","2021-06-17","851",NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-16",NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
829,154,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","451.00","2021-08-07","852",NULL,NULL,NULL,NULL,"2022-12-16",NULL,"2022-11-16","2022-11-18","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
830,4,"BAKER HUGHES DO BRASIL LTDA","LQG1700","1088.21","2021-12-08","904",NULL,NULL,NULL,NULL,"2021-12-31","2021-07-12","2021-12-29","2022-01-03","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
831,6,"BAKER HUGHES DO BRASIL LTDA","KQO5426","886.32","2021-12-14","906",NULL,NULL,NULL,NULL,"2022-01-10","2021-12-13","2022-01-03","2022-01-25","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
832,16,"BAKER HUGHES DO BRASIL LTDA","KYE1822","513.55","2022-03-18","956",NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-16","2022-11-22","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
833,279,"BAKER HUGHES DO BRASIL LTDA","LQH5221","603.34","2022-07-14","965",NULL,NULL,NULL,NULL,"2022-07-14","2022-07-13","2022-08-04","2022-08-23","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
834,283,"BAKER HUGHES DO BRASIL LTDA","EMR3389","515.58","2022-07-14","964",NULL,NULL,NULL,NULL,"2022-07-26","2022-07-13","2022-08-03","2022-08-23","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
835,155,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","269.00","2022-08-11","853",NULL,NULL,NULL,NULL,"2022-12-09",NULL,"2022-12-15","2023-05-19","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
836,165,"BAKER HUGHES DO BRASIL LTDA","KOR7699","393.72","2022-11-05","903",NULL,NULL,NULL,NULL,"2021-09-17","2021-09-04","2021-12-21","2021-12-23","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
837,328,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","264.21","2022-11-24","990",NULL,NULL,NULL,NULL,"2022-11-25","2022-11-24","2022-12-06","2022-12-07","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
838,359,"BAKER HUGHES DO BRASIL LTDA","KXM4246","892.63","2023-01-06","1272",NULL,NULL,NULL,NULL,"2023-03-21","2023-01-06",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
839,369,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","3646.22","2023-01-24","1005",NULL,NULL,NULL,NULL,"2023-01-25","2023-01-24","2023-01-27","2023-01-27","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
840,434,"BAKER HUGHES DO BRASIL LTDA","KYN6481","2677.29","2023-03-24","1087",NULL,NULL,NULL,NULL,"2023-03-27","2023-03-24","2023-03-04","2023-04-18","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
841,441,"BAKER HUGHES DO BRASIL LTDA","KYE1822","2591.19","2023-03-27","1094",NULL,NULL,NULL,NULL,"2023-03-29","2023-03-27","2023-04-05","2023-04-19","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
842,459,"BAKER HUGHES DO BRASIL LTDA","KYE1822","1265.52","2023-04-05","1108",NULL,NULL,NULL,NULL,"2023-04-13","2023-04-05","2023-04-13","2023-04-18","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
843,480,"BAKER HUGHES DO BRASIL LTDA","KYN6481","1400.00","2023-04-25","1131",NULL,NULL,NULL,NULL,"2023-05-02","2023-04-25","2023-05-02","2023-05-05","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
844,19698,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","1009.05","2023-05-02","5022463","2024-03-06"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-09","2023-05-02",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-14 14:41:50.490362+00"
846,19705,"BAKER HUGHES DO BRASIL LTDA","KYK8231","1749.94","2023-05-04","5022491","2024-01-23"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-12","2023-05-04",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:26.544305+00"
847,496,"BAKER HUGHES DO BRASIL LTDA","KYN6481","1485.13","2023-05-09","1249","2024-01-22"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-15","2023-05-09","2023-12-05","2023-12-06","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:28.66158+00"
848,19731,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","878.71","2023-05-11","5022512","2024-03-06"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-25","2023-05-11",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-14 14:41:50.285677+00"
849,19741,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","665.45","2023-05-15","5022518","2023-05-15"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-26","2023-05-15","2023-06-02","2023-06-19","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-14 14:41:49.665328+00"
850,19740,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","2398.95","2023-05-15","5022517","2023-05-15"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-26","2023-05-15","2023-06-02","2023-06-19","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-14 14:41:49.87789+00"
851,19739,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","634.09","2023-05-15","5022516","2023-05-15"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-26","2023-05-15","2023-06-02","2023-06-19","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-14 14:41:50.085003+00"
852,19748,"BAKER HUGHES DO BRASIL LTDA","KXM4246","1136.89","2023-05-16","5022524","2023-05-15"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-26","2023-05-16","2023-06-04","2023-06-19","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-14 14:41:49.0473+00"
853,19747,"BAKER HUGHES DO BRASIL LTDA","KXM4246","7688.79","2023-05-16","5022523","2023-05-15"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-26","2023-05-16","2023-06-04","2023-06-19","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-14 14:41:49.256235+00"
854,19746,"BAKER HUGHES DO BRASIL LTDA","KXM4246","1291.90","2023-05-16","5022522","2023-05-15"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-26","2023-05-16","2023-06-04","2023-06-19","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-14 14:41:49.462645+00"
855,511,"BAKER HUGHES DO BRASIL LTDA","KYK8231","373.68","2023-05-26","1250","2024-01-22"," | BAIXA REGISTRADA",NULL,NULL,"2023-05-30","2023-05-26","2023-12-05","2023-12-06","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:28.447761+00"
856,19796,"BAKER HUGHES DO BRASIL LTDA","EMR3389","874.22","2023-05-31","5022568","2024-01-22"," | BAIXA REGISTRADA",NULL,NULL,"2023-06-02","2023-05-31",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:29.721051+00"
857,19795,"BAKER HUGHES DO BRASIL LTDA","EMR3389","1359.49","2023-05-31","5022567","2024-01-22"," | BAIXA REGISTRADA",NULL,NULL,"2023-06-02","2023-05-31",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:29.942196+00"
858,19799,"BAKER HUGHES DO BRASIL LTDA","EMR3389","945.37","2023-05-31","5022571","2024-01-19"," | BAIXA REGISTRADA",NULL,NULL,"2023-06-02","2023-05-31",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:30.154556+00"
859,19798,"BAKER HUGHES DO BRASIL LTDA","EMR3389","875.85","2023-05-31","5022570","2024-02-15"," | BAIXA REGISTRADA",NULL,NULL,"2023-06-02","2023-05-31",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:23:41.319889+00"
860,19880,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","2864.54","2023-06-27","5022648","2024-01-22"," | BAIXA REGISTRADA",NULL,NULL,"2023-06-30","2023-06-28",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:29.517214+00"
861,19901,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","516.69","2023-07-04","5022670","2024-01-05"," | BAIXA REGISTRADA",NULL,NULL,"2023-07-08","2023-07-04",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:43.879341+00"
862,531,"BAKER HUGHES DO BRASIL LTDA","KQO5E26","724.61","2023-07-04","531","2024-02-06"," | BAIXA REGISTRADA",NULL,NULL,"2023-07-12","2023-07-04","2023-12-19","2023-12-22","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:23:46.110468+00"
863,536,"BAKER HUGHES DO BRASIL LTDA","LQE2606","605.91","2023-07-06","1180",NULL,NULL,NULL,NULL,"2023-07-13","2023-07-06","2023-07-18","2023-07-24","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 17:33:43.962496+00"
864,19917,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1288.37","2023-07-11","5022684","2024-01-10"," | BAIXA REGISTRADA",NULL,NULL,"2023-07-13","2023-07-11","2023-07-18","2023-07-24","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:38.012124+00"
865,19928,"BAKER HUGHES DO BRASIL LTDA","KOR7G99","1695.76","2023-07-13","5022695","2024-01-10"," | BAIXA REGISTRADA",NULL,NULL,"2023-07-19","2023-07-13",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:37.808815+00"
866,19930,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","555.97","2023-07-14","5022702","2024-01-05"," | BAIXA REGISTRADA",NULL,NULL,"2023-07-21","2023-07-14","2023-11-21","2023-11-22","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:43.621394+00"
867,19937,"BAKER HUGHES DO BRASIL LTDA","KXO7J95","4295.96","2023-07-17","5022696","2024-01-05"," | BAIXA REGISTRADA",NULL,NULL,"2023-07-19","2023-07-14",NULL,NULL,"CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:43.401626+00"
868,19951,"BAKER HUGHES DO BRASIL LTDA","KYE1I22","3016.11","2023-07-20","5022729","2024-01-15"," | BAIXA REGISTRADA",NULL,NULL,"2023-07-28","2023-07-20","2023-12-19","2024-01-03","CSV_Importado_V4","2025-08-12 17:33:43.962496+00","2025-08-12 19:07:36.351183+00"
